CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnRisk
17779,United Kingdom,21,3,658.57,4,4,3,443,Loyal Customers,Low
17781,United Kingdom,159,2,188.02,2,3,1,231,At Risk,Medium
17783,United Kingdom,72,2,283.47,3,3,2,332,Potential Loyalist,Medium
17785,United Kingdom,53,1,131.94,3,2,1,321,Potential Loyalist,Medium
17786,United Kingdom,85,2,278.74,2,3,2,232,At Risk,Medium
17787,United Kingdom,153,4,1865.19,2,4,4,244,At Risk,Medium
17788,United Kingdom,74,2,1117.9,2,3,4,234,At Risk,Medium
17789,United Kingdom,281,1,225.9,1,2,1,121,Hibernating,High
17790,United Kingdom,27,14,1965.55,4,5,4,454,Champions,Low
17791,United Kingdom,30,1,106.1,4,2,1,421,New Customers,Low
17793,United Kingdom,25,1,323.04,4,2,2,422,New Customers,Low
17795,United Kingdom,180,2,350.39,1,3,2,132,Needs Attention,Medium
17796,United Kingdom,40,4,697.9,3,4,3,343,Potential Loyalist,Medium
17797,United Kingdom,22,3,780.43,4,4,3,443,Loyal Customers,Low
17799,United Kingdom,22,10,3055.93,4,5,5,455,Champions,Low
17800,United Kingdom,37,9,1199.01,3,5,4,354,Potential Loyalist,Medium
17802,United Kingdom,82,3,1285.04,2,4,4,244,At Risk,Medium
17805,United Kingdom,74,1,512.31,2,2,3,223,Needs Attention,High
17806,United Kingdom,11,1,546.04,5,2,3,523,New Customers,Low
17809,United Kingdom,16,12,5411.91,4,5,5,455,Champions,Low
17811,United Kingdom,4,39,7837.73,5,5,5,555,Champions,Low
17812,United Kingdom,13,4,732.16,5,4,3,543,Loyal Customers,Low
17813,United Kingdom,14,5,1770.88,4,4,4,444,Champions,Low
17816,United Kingdom,37,4,36.56,3,4,1,341,Potential Loyalist,Medium
17817,United Kingdom,4,3,387.68,5,4,2,542,Loyal Customers,Low
17819,United Kingdom,72,7,3704.87,3,5,5,355,Potential Loyalist,Medium
17824,United Kingdom,51,1,298.4,3,2,2,322,Potential Loyalist,Medium
17827,United Kingdom,5,5,1995.46,5,4,4,544,Champions,Low
17828,Malta,23,4,1820.09,4,4,4,444,Champions,Low
17829,United Arab Emirates,299,1,889.24,1,2,3,123,Needs Attention,High
17830,United Kingdom,2,3,398.7,5,4,2,542,Loyal Customers,Low
17831,United Kingdom,33,1,35.4,4,2,1,421,New Customers,Low
17832,United Kingdom,50,1,155.37,3,2,1,321,Potential Loyalist,Medium
17835,United Kingdom,3,3,350.64,5,4,2,542,Loyal Customers,Low
17836,United Kingdom,47,1,110.21,3,2,1,321,Potential Loyalist,Medium
17837,United Kingdom,42,8,1593.38,3,5,4,354,Potential Loyalist,Medium
17838,United Kingdom,27,5,2779.3,4,4,5,445,Champions,Low
17839,United Kingdom,42,1,338.8,3,2,2,322,Potential Loyalist,Medium
17841,United Kingdom,2,124,40991.57,5,5,5,555,Champions,Low
17843,United Kingdom,303,1,205.48,1,2,1,121,Hibernating,High
17844,Canada,107,1,51.56,2,2,1,221,Hibernating,High
17846,United Kingdom,85,1,2033.1,2,2,4,224,Needs Attention,High
17848,United Kingdom,81,9,901.2,2,5,3,253,At Risk,Medium
17849,United Kingdom,218,4,605.8,1,4,3,143,Needs Attention,Medium
17850,United Kingdom,372,34,5391.21,1,5,5,155,Cannot Lose Them,Medium
17852,United Kingdom,12,2,114.34,5,3,1,531,Loyal Customers,Low
17854,United Kingdom,185,2,311.26,1,3,2,132,Needs Attention,Medium
17855,United Kingdom,373,1,208.97,1,2,1,121,Hibernating,High
17856,United Kingdom,2,4,1418.03,5,4,4,544,Champions,Low
17857,United Kingdom,4,23,26879.04,5,5,5,555,Champions,Low
17858,United Kingdom,6,12,5155.66,5,5,5,555,Champions,Low
17859,United Kingdom,305,1,148.21,1,2,1,121,Hibernating,High
17860,United Kingdom,369,1,252.8,1,2,2,122,Hibernating,High
17861,United Kingdom,3,8,2100.8,5,5,5,555,Champions,Low
17862,United Kingdom,324,1,330.9,1,2,2,122,Hibernating,High
17863,United Kingdom,59,6,3160.0,3,5,5,355,Potential Loyalist,Medium
17864,United Kingdom,13,3,597.5,5,4,3,543,Loyal Customers,Low
17865,United Kingdom,31,20,10526.32,4,5,5,455,Champions,Low
17866,United Kingdom,143,1,329.65,2,2,2,222,Hibernating,High
17867,United Kingdom,30,6,1197.1,4,5,4,454,Champions,Low
17869,United Kingdom,107,5,428.18,2,4,2,242,At Risk,Medium
17870,United Kingdom,2,12,1894.35,5,5,4,554,Champions,Low
17871,United Kingdom,205,1,155.9,1,2,1,121,Hibernating,High
17873,United Kingdom,80,5,1859.16,2,4,4,244,At Risk,Medium
17874,United Kingdom,185,6,683.46,1,5,3,153,Needs Attention,Medium
17877,United Kingdom,170,1,237.61,2,2,1,221,Hibernating,High
17878,United Kingdom,44,1,379.45,3,2,2,322,Potential Loyalist,Medium
17879,United Kingdom,174,1,178.52,2,2,1,221,Hibernating,High
17880,United Kingdom,365,1,458.92,1,2,2,122,Hibernating,High
17881,United Kingdom,304,1,133.35,1,2,1,121,Hibernating,High
17883,United Kingdom,3,4,671.77,5,4,3,543,Loyal Customers,Low
17884,United Kingdom,4,4,717.45,5,4,3,543,Loyal Customers,Low
17885,United Kingdom,12,1,190.19,5,2,1,521,New Customers,Low
17886,United Kingdom,32,3,899.61,4,4,3,443,Loyal Customers,Low
17887,United Kingdom,129,1,111.35,2,2,1,221,Hibernating,High
17888,United Kingdom,21,8,726.05,4,5,3,453,Loyal Customers,Low
17889,United Kingdom,212,2,203.87,1,3,1,131,Needs Attention,Medium
17890,United Kingdom,323,2,602.09,1,3,3,133,Needs Attention,Medium
17891,United Kingdom,162,1,203.86,2,2,1,221,Hibernating,High
17892,United Kingdom,56,3,244.1,3,4,1,341,Potential Loyalist,Medium
17893,United Kingdom,225,1,112.25,1,2,1,121,Hibernating,High
17894,United Kingdom,72,8,1119.81,3,5,4,354,Potential Loyalist,Medium
17895,United Kingdom,44,1,98.0,3,2,1,321,Potential Loyalist,Medium
17896,United Kingdom,23,1,256.32,4,2,2,422,New Customers,Low
17897,United Kingdom,173,3,566.6,2,4,3,243,At Risk,Medium
17898,United Kingdom,85,2,152.06,2,3,1,231,At Risk,Medium
17899,United Kingdom,159,1,155.8,2,2,1,221,Hibernating,High
17900,United Kingdom,190,2,112.2,1,3,1,131,Needs Attention,Medium
17901,United Kingdom,29,1,110.38,4,2,1,421,New Customers,Low
17904,United Kingdom,21,1,191.67,4,2,1,421,New Customers,Low
17905,United Kingdom,71,4,800.24,3,4,3,343,Potential Loyalist,Medium
17906,United Kingdom,247,1,72.9,1,2,1,121,Hibernating,High
17908,United Kingdom,374,1,243.28,1,2,1,121,Hibernating,High
17911,United Kingdom,9,1,366.23,5,2,2,522,New Customers,Low
17912,United Kingdom,310,5,311.01,1,4,2,142,Needs Attention,Medium
17913,United Kingdom,59,2,411.6,3,3,2,332,Potential Loyalist,Medium
17914,United Kingdom,4,1,336.43,5,2,2,522,New Customers,Low
17917,United Kingdom,45,3,341.28,3,4,2,342,Potential Loyalist,Medium
17919,United Kingdom,88,1,1304.04,2,2,4,224,Needs Attention,High
17920,United Kingdom,4,17,4204.1,5,5,5,555,Champions,Low
17921,United Kingdom,64,4,826.52,3,4,3,343,Potential Loyalist,Medium
17923,United Kingdom,282,1,207.5,1,2,1,121,Hibernating,High
17924,United Kingdom,12,7,2962.5,5,5,5,555,Champions,Low
17925,United Kingdom,373,1,244.08,1,2,1,121,Hibernating,High
17926,United Kingdom,133,2,397.29,2,3,2,232,At Risk,Medium
17928,United Kingdom,45,2,212.54,3,3,1,331,Potential Loyalist,Medium
17929,United Kingdom,11,4,843.0,5,4,3,543,Loyal Customers,Low
17930,United Kingdom,36,5,1740.48,3,4,4,344,Potential Loyalist,Medium
17931,United Kingdom,134,2,408.36,2,3,2,232,At Risk,Medium
17932,United Kingdom,29,3,1331.57,4,4,4,444,Champions,Low
17934,United Kingdom,52,2,704.25,3,3,3,333,Potential Loyalist,Medium
17935,United Kingdom,138,2,145.79,2,3,1,231,At Risk,Medium
17936,United Kingdom,5,1,389.84,5,2,2,522,New Customers,Low
17937,United Kingdom,9,7,4301.22,5,5,5,555,Champions,Low
17939,United Kingdom,160,1,99.14,2,2,1,221,Hibernating,High
17940,United Kingdom,49,10,4106.44,3,5,5,355,Potential Loyalist,Medium
17941,United Kingdom,131,1,304.56,2,2,2,222,Hibernating,High
17942,United Kingdom,8,1,77.5,5,2,1,521,New Customers,Low
17946,United Kingdom,233,2,149.58,1,3,1,131,Needs Attention,Medium
17947,United Kingdom,37,1,176.68,3,2,1,321,Potential Loyalist,Medium
17948,United Kingdom,147,1,358.56,2,2,2,222,Hibernating,High
17949,United Kingdom,1,45,58510.48,5,5,5,555,Champions,Low
17950,United Kingdom,72,3,482.2,3,4,2,342,Potential Loyalist,Medium
17951,United Kingdom,40,3,1008.54,3,4,4,344,Potential Loyalist,Medium
17954,United Kingdom,5,12,2332.72,5,5,5,555,Champions,Low
17955,United Kingdom,199,4,557.3,1,4,3,143,Needs Attention,Medium
17956,United Kingdom,249,1,12.75,1,2,1,121,Hibernating,High
17957,United Kingdom,66,1,111.68,3,2,1,321,Potential Loyalist,Medium
17958,United Kingdom,117,1,508.46,2,2,3,223,Needs Attention,High
17960,United Kingdom,171,1,73.78,2,2,1,221,Hibernating,High
17961,United Kingdom,21,39,1296.44,4,5,4,454,Champions,Low
17962,United Kingdom,142,1,102.83,2,2,1,221,Hibernating,High
17964,United Kingdom,32,2,471.7,4,3,2,432,Loyal Customers,Low
17965,United Kingdom,38,14,2622.57,3,5,5,355,Potential Loyalist,Medium
17966,United Kingdom,38,5,1098.43,3,4,4,344,Potential Loyalist,Medium
17967,United Kingdom,372,1,123.07,1,2,1,121,Hibernating,High
17968,United Kingdom,374,1,277.35,1,2,2,122,Hibernating,High
17969,United Kingdom,166,2,228.2,2,3,1,231,At Risk,Medium
17970,United Kingdom,211,1,582.59,1,2,3,123,Needs Attention,High
17972,United Kingdom,242,1,136.04,1,2,1,121,Hibernating,High
17973,United Kingdom,52,1,337.04,3,2,2,322,Potential Loyalist,Medium
17974,United Kingdom,25,3,740.79,4,4,3,443,Loyal Customers,Low
17975,United Kingdom,15,13,4488.81,4,5,5,455,Champions,Low
17976,United Kingdom,372,1,353.19,1,2,2,122,Hibernating,High
17977,United Kingdom,29,1,288.14,4,2,2,422,New Customers,Low
17978,United Kingdom,365,1,300.92,1,2,2,122,Hibernating,High
17979,United Kingdom,36,4,757.71,3,4,3,343,Potential Loyalist,Medium
17980,United Kingdom,166,3,811.45,2,4,3,243,At Risk,Medium
17984,United Kingdom,145,1,152.68,2,2,1,221,Hibernating,High
17985,United Kingdom,22,1,634.95,4,2,3,423,New Customers,Low
17986,United Kingdom,56,1,20.8,3,2,1,321,Potential Loyalist,Medium
17987,United Kingdom,185,1,198.57,1,2,1,121,Hibernating,High
17988,United Kingdom,12,7,201.12,5,5,1,551,Loyal Customers,Low
17990,United Kingdom,237,3,630.84,1,4,3,143,Needs Attention,Medium
17991,United Kingdom,225,2,93.35,1,3,1,131,Needs Attention,Medium
17994,United Kingdom,122,4,678.49,2,4,3,243,At Risk,Medium
17995,United Kingdom,282,1,76.1,1,2,1,121,Hibernating,High
17997,United Kingdom,74,8,1970.67,2,5,4,254,At Risk,Medium
17999,United Kingdom,37,2,382.06,3,3,2,332,Potential Loyalist,Medium
18001,United Kingdom,12,2,417.23,5,3,2,532,Loyal Customers,Low
18004,United Kingdom,362,1,169.47,1,2,1,121,Hibernating,High
18005,United Kingdom,4,2,249.72,5,3,1,531,Loyal Customers,Low
18006,United Kingdom,23,1,444.68,4,2,2,422,New Customers,Low
18008,United Kingdom,70,9,2116.19,3,5,5,355,Potential Loyalist,Medium
18009,United Kingdom,235,1,257.34,1,2,2,122,Hibernating,High
18010,United Kingdom,257,1,174.8,1,2,1,121,Hibernating,High
18011,United Kingdom,373,1,102.79,1,2,1,121,Hibernating,High
18013,United Kingdom,155,2,187.29,2,3,1,231,At Risk,Medium
18014,United Kingdom,28,1,166.42,4,2,1,421,New Customers,Low
18015,United Kingdom,4,1,120.03,5,2,1,521,New Customers,Low
18016,United Kingdom,32,5,1483.56,4,4,4,444,Champions,Low
18017,United Kingdom,81,3,523.0,2,4,3,243,At Risk,Medium
18018,United Kingdom,108,2,122.14,2,3,1,231,At Risk,Medium
18019,United Kingdom,52,1,38.45,3,2,1,321,Potential Loyalist,Medium
18022,United Kingdom,36,1,668.11,3,2,3,323,Potential Loyalist,Medium
18024,United Kingdom,153,2,389.78,2,3,2,232,At Risk,Medium
18027,United Kingdom,99,1,115.31,2,2,1,221,Hibernating,High
18030,United Kingdom,4,2,230.65,5,3,1,531,Loyal Customers,Low
18032,United Kingdom,334,1,73.5,1,2,1,121,Hibernating,High
18033,United Kingdom,65,1,97.97,3,2,1,321,Potential Loyalist,Medium
18034,United Kingdom,22,2,422.88,4,3,2,432,Loyal Customers,Low
18035,United Kingdom,36,3,730.4,3,4,3,343,Potential Loyalist,Medium
18036,United Kingdom,32,3,405.62,4,4,2,442,Loyal Customers,Low
18037,United Kingdom,154,6,70.02,2,5,1,251,At Risk,Medium
18040,United Kingdom,19,2,357.2,4,3,2,432,Loyal Customers,Low
18041,United Kingdom,12,21,4183.39,5,5,5,555,Champions,Low
18042,United Kingdom,54,1,165.05,3,2,1,321,Potential Loyalist,Medium
18043,United Kingdom,25,3,559.51,4,4,3,443,Loyal Customers,Low
18044,United Kingdom,4,10,2088.6,5,5,5,555,Champions,Low
18045,United Kingdom,45,1,189.4,3,2,1,321,Potential Loyalist,Medium
18048,United Kingdom,203,2,172.29,1,3,1,131,Needs Attention,Medium
18050,United Kingdom,359,1,74.4,1,2,1,121,Hibernating,High
18053,United Kingdom,71,1,300.02,3,2,2,322,Potential Loyalist,Medium
18055,United Kingdom,7,10,6784.19,5,5,5,555,Champions,Low
18056,United Kingdom,288,1,363.65,1,2,2,122,Hibernating,High
18058,United Kingdom,10,1,170.16,5,2,1,521,New Customers,Low
18059,United Kingdom,23,3,306.46,4,4,2,442,Loyal Customers,Low
18061,United Kingdom,22,10,2119.41,4,5,5,455,Champions,Low
18062,United Kingdom,173,3,720.52,2,4,3,243,At Risk,Medium
18064,United Kingdom,133,2,814.0,2,3,3,233,At Risk,Medium
18065,United Kingdom,6,14,2392.83,5,5,5,555,Champions,Low
18066,United Kingdom,75,1,318.0,2,2,2,222,Hibernating,High
18067,United Kingdom,40,1,396.33,3,2,2,322,Potential Loyalist,Medium
18068,United Kingdom,289,1,101.7,1,2,1,121,Hibernating,High
18069,United Kingdom,26,5,2036.67,4,4,4,444,Champions,Low
18071,United Kingdom,258,2,453.0,1,3,2,132,Needs Attention,Medium
18072,United Kingdom,186,1,247.44,1,2,1,121,Hibernating,High
18073,United Kingdom,114,12,3877.52,2,5,5,255,At Risk,Medium
18074,United Kingdom,374,1,489.6,1,2,2,122,Hibernating,High
18075,United Kingdom,23,10,2611.75,4,5,5,455,Champions,Low
18077,United Kingdom,8,11,2633.01,5,5,5,555,Champions,Low
18078,United Kingdom,217,2,336.13,1,3,2,132,Needs Attention,Medium
18079,United Kingdom,45,4,3651.97,3,4,5,345,Potential Loyalist,Medium
18080,United Kingdom,19,2,1231.5,4,3,4,434,Loyal Customers,Low
18081,United Kingdom,36,3,343.45,3,4,2,342,Potential Loyalist,Medium
18082,United Kingdom,26,1,703.37,4,2,3,423,New Customers,Low
18084,United Kingdom,16,1,90.48,4,2,1,421,New Customers,Low
18085,United Kingdom,330,2,689.95,1,3,3,133,Needs Attention,Medium
18086,United Kingdom,274,1,101.34,1,2,1,121,Hibernating,High
18087,United Kingdom,98,2,4055.72,2,3,5,235,At Risk,Medium
18088,United Kingdom,61,1,167.67,3,2,1,321,Potential Loyalist,Medium
18092,United Kingdom,2,11,9068.26,5,5,5,555,Champions,Low
18093,United Kingdom,93,4,2106.52,2,4,5,245,At Risk,Medium
18094,United Kingdom,82,7,3017.3,2,5,5,255,At Risk,Medium
18095,United Kingdom,313,2,580.05,1,3,3,133,Needs Attention,Medium
18096,United Kingdom,12,3,911.15,5,4,3,543,Loyal Customers,Low
18097,United Kingdom,8,6,2697.8,5,5,5,555,Champions,Low
18099,United Kingdom,127,1,168.31,2,2,1,221,Hibernating,High
18101,United Kingdom,11,2,223.65,5,3,1,531,Loyal Customers,Low
18102,United Kingdom,1,60,259657.3,5,5,5,555,Champions,Low
18104,United Kingdom,37,1,754.64,3,2,3,323,Potential Loyalist,Medium
18105,United Kingdom,38,1,113.48,3,2,1,321,Potential Loyalist,Medium
18106,United Kingdom,330,1,430.7,1,2,2,122,Hibernating,High
18108,United Kingdom,254,1,271.0,1,2,2,122,Hibernating,High
18109,United Kingdom,2,26,8052.97,5,5,5,555,Champions,Low
18110,United Kingdom,20,1,236.3,4,2,1,421,New Customers,Low
18112,United Kingdom,12,2,352.69,5,3,2,532,Loyal Customers,Low
18113,United Kingdom,369,1,76.32,1,2,1,121,Hibernating,High
18114,United Kingdom,290,1,220.1,1,2,1,121,Hibernating,High
18116,United Kingdom,68,8,1418.03,3,5,4,354,Potential Loyalist,Medium
18117,United Kingdom,26,1,320.72,4,2,2,422,New Customers,Low
18118,United Kingdom,11,26,5653.82,5,5,5,555,Champions,Low
18119,United Kingdom,368,1,181.12,1,2,1,121,Hibernating,High
18120,United Kingdom,214,1,111.15,1,2,1,121,Hibernating,High
18121,United Kingdom,149,2,673.1,2,3,3,233,At Risk,Medium
18122,United Kingdom,8,6,1826.21,5,5,4,554,Champions,Low
18123,United Kingdom,24,2,589.44,4,3,3,433,Loyal Customers,Low
18125,United Kingdom,30,4,1142.99,4,4,4,444,Champions,Low
18126,United Kingdom,61,1,206.83,3,2,1,321,Potential Loyalist,Medium
18127,United Kingdom,19,3,348.73,4,4,2,442,Loyal Customers,Low
18129,United Kingdom,243,1,112.55,1,2,1,121,Hibernating,High
18130,United Kingdom,15,3,1059.39,4,4,4,444,Champions,Low
18133,United Kingdom,212,1,931.5,1,2,3,123,Needs Attention,High
18135,United Kingdom,29,5,681.91,4,4,3,443,Loyal Customers,Low
18136,United Kingdom,63,3,784.33,3,4,3,343,Potential Loyalist,Medium
18138,United Kingdom,295,1,152.65,1,2,1,121,Hibernating,High
18139,United Kingdom,18,6,8438.34,4,5,5,455,Champions,Low
18142,United Kingdom,157,2,1019.52,2,3,4,234,At Risk,Medium
18143,United Kingdom,117,2,1000.16,2,3,4,234,At Risk,Medium
18144,United Kingdom,8,12,2888.75,5,5,5,555,Champions,Low
18145,United Kingdom,13,4,2861.55,5,4,5,545,Champions,Low
18146,United Kingdom,141,2,160.35,2,3,1,231,At Risk,Medium
18147,United Kingdom,46,2,179.34,3,3,1,331,Potential Loyalist,Medium
18149,United Kingdom,51,3,612.08,3,4,3,343,Potential Loyalist,Medium
18150,United Kingdom,32,3,566.58,4,4,3,443,Loyal Customers,Low
18151,United Kingdom,135,2,653.35,2,3,3,233,At Risk,Medium
18154,United Kingdom,3,2,399.19,5,3,2,532,Loyal Customers,Low
18155,United Kingdom,75,3,371.62,2,4,2,242,At Risk,Medium
18156,United Kingdom,13,2,734.94,5,3,3,533,Loyal Customers,Low
18158,United Kingdom,9,2,453.4,5,3,2,532,Loyal Customers,Low
18159,United Kingdom,301,1,530.15,1,2,3,123,Needs Attention,High
18160,United Kingdom,57,2,638.06,3,3,3,333,Potential Loyalist,Medium
18161,United Kingdom,15,5,1618.69,4,4,4,444,Champions,Low
18164,United Kingdom,37,1,399.65,3,2,2,322,Potential Loyalist,Medium
18165,United Kingdom,177,1,302.46,2,2,2,222,Hibernating,High
18167,United Kingdom,23,3,1384.86,4,4,4,444,Champions,Low
18168,United Kingdom,176,6,1169.94,2,5,4,254,At Risk,Medium
18169,United Kingdom,61,1,202.65,3,2,1,321,Potential Loyalist,Medium
18170,United Kingdom,33,3,980.31,4,4,4,444,Champions,Low
18171,United Kingdom,59,5,1231.31,3,4,4,344,Potential Loyalist,Medium
18172,United Kingdom,15,20,7561.68,4,5,5,455,Champions,Low
18173,United Kingdom,87,4,2106.84,2,4,5,245,At Risk,Medium
18174,United Kingdom,7,1,104.0,5,2,1,521,New Customers,Low
18176,United Kingdom,358,1,476.35,1,2,2,122,Hibernating,High
18177,United Kingdom,31,6,1341.42,4,5,4,454,Champions,Low
18178,United Kingdom,129,4,1590.81,2,4,4,244,At Risk,Medium
18179,United Kingdom,9,6,1793.17,5,5,4,554,Champions,Low
18180,United Kingdom,5,6,1843.75,5,5,4,554,Champions,Low
18181,United Kingdom,24,1,382.8,4,2,2,422,New Customers,Low
18183,United Kingdom,227,2,632.07,1,3,3,133,Needs Attention,Medium
18184,United Kingdom,15,1,49.8,4,2,1,421,New Customers,Low
18185,United Kingdom,249,1,304.25,1,2,2,122,Hibernating,High
18188,United Kingdom,15,3,2001.04,4,4,4,444,Champions,Low
18189,United Kingdom,78,2,1090.24,2,3,4,234,At Risk,Medium
18190,United Kingdom,192,2,284.46,1,3,2,132,Needs Attention,Medium
18191,United Kingdom,262,1,207.8,1,2,1,121,Hibernating,High
18192,United Kingdom,72,1,957.97,3,2,4,324,Potential Loyalist,Medium
18193,United Kingdom,165,1,243.76,2,2,1,221,Hibernating,High
18194,United Kingdom,82,1,973.84,2,2,4,224,Needs Attention,High
18196,United Kingdom,95,2,689.13,2,3,3,233,At Risk,Medium
18198,United Kingdom,4,17,5425.56,5,5,5,555,Champions,Low
18200,United Kingdom,106,1,163.8,2,2,1,221,Hibernating,High
18202,United Kingdom,200,3,1396.99,1,4,4,144,Cannot Lose Them,Medium
18203,United Kingdom,157,1,160.42,2,2,1,221,Hibernating,High
18204,United Kingdom,71,3,1993.7,3,4,4,344,Potential Loyalist,Medium
18205,United Kingdom,36,2,517.36,3,3,3,333,Potential Loyalist,Medium
18209,United Kingdom,29,1,139.1,4,2,1,421,New Customers,Low
18210,United Kingdom,2,6,2621.38,5,5,5,555,Champions,Low
18211,United Kingdom,26,5,600.07,4,4,3,443,Loyal Customers,Low
18212,United Kingdom,326,1,248.42,1,2,1,121,Hibernating,High
18213,United Kingdom,237,1,232.48,1,2,1,121,Hibernating,High
18215,United Kingdom,89,1,299.34,2,2,2,222,Hibernating,High
18216,United Kingdom,31,1,481.75,4,2,2,422,New Customers,Low
18217,United Kingdom,29,2,621.75,4,3,3,433,Loyal Customers,Low
18218,United Kingdom,211,2,662.08,1,3,3,133,Needs Attention,Medium
18219,United Kingdom,3,10,2069.77,5,5,5,555,Champions,Low
18220,United Kingdom,227,1,305.28,1,2,2,122,Hibernating,High
18221,United Kingdom,22,5,1041.61,4,4,4,444,Champions,Low
18222,United Kingdom,93,1,443.0,2,2,2,222,Hibernating,High
18223,United Kingdom,5,14,6484.54,5,5,5,555,Champions,Low
18224,United Kingdom,264,1,158.95,1,2,1,121,Hibernating,High
18225,United Kingdom,3,12,5509.12,5,5,5,555,Champions,Low
18226,United Kingdom,44,11,5228.05,3,5,5,355,Potential Loyalist,Medium
18227,United Kingdom,218,1,93.75,1,2,1,121,Hibernating,High
18228,United Kingdom,57,2,779.9,3,3,3,333,Potential Loyalist,Medium
18229,United Kingdom,12,20,7276.9,5,5,5,555,Champions,Low
18230,United Kingdom,9,7,2810.2,5,5,5,555,Champions,Low
18231,United Kingdom,192,5,2083.27,1,4,5,145,Cannot Lose Them,Medium
18232,United Kingdom,82,4,592.97,2,4,3,243,At Risk,Medium
18233,United Kingdom,326,1,440.0,1,2,2,122,Hibernating,High
18235,United Kingdom,72,3,1796.48,3,4,4,344,Potential Loyalist,Medium
18236,United Kingdom,30,6,882.24,4,5,3,453,Loyal Customers,Low
18237,United Kingdom,3,5,987.1,5,4,4,544,Champions,Low
18239,United Kingdom,219,5,1561.61,1,4,4,144,Cannot Lose Them,Medium
18240,United Kingdom,46,1,422.58,3,2,2,322,Potential Loyalist,Medium
18241,United Kingdom,10,17,2073.09,5,5,5,555,Champions,Low
18242,United Kingdom,72,4,2232.49,3,4,5,345,Potential Loyalist,Medium
